"original_file_name","id.x","file_name","catalog_id","dataset","path","scientific_name.x","genus.x","family.x","institution","width","height","size","id.y","image_metadata_id","user_id","fish_number","has_ruler","has_label","labelname_matched_imagefilename","barcode_visible","label_detailed","has_colorbar","has_label_attached_fish","non_specimen_objects","if_overlapping","specimen_angled","specimen_viewing","straight_curved","if_missing_parts","if_parts_visible","fins_folded_oddly","brightness","if_background_uniform","if_focus","color_issues","image_quality","scientific_name.y","genus.y","family.y"
"INHS_FISH_44412.jpg",130677,"INHS_130677.JPG",44412,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_44412.jpg","Notropis percobromus","Notropis ","Cyprinidae","INHS",6016,4016,11000042,"7e1c6946-80c6-55c5-a92a-db59a550f41a","b8474019-3694-4f12-9717-267b6a2e301b",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis percobromus","Notropis ","Cyprinidae"
"INHS_FISH_44425.jpg",130678,"INHS_130678.JPG",44425,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_44425.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,9053720,"f5107bc1-759c-58ec-b0f3-aac7c9ad08a1","c334a70b-2a89-423b-a10a-8cb1624b72e5",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis atherinoides","Notropis ","Cyprinidae"
"INHS_FISH_44426.jpg",130679,"INHS_130679.JPG",44426,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_44426.jpg","Notropis boops","Notropis ","Cyprinidae","INHS",6016,4016,9951149,"942f80d7-6299-57eb-9845-20bcb36876f0","5549c220-4466-4077-88a4-f7cca5171448",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis boops","Notropis ","Cyprinidae"
"INHS_FISH_44450.jpg",130684,"INHS_130684.JPG",44450,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_44450.jpg","Notropis boops","Notropis ","Cyprinidae","INHS",6016,4016,10408940,"fc37a6a7-44d7-58b0-b076-2ae97838c14c","0f008b0e-cf7b-41d6-b009-3638f2141d2d",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis boops","Notropis ","Cyprinidae"
"INHS_FISH_44486.jpg",130689,"INHS_130689.JPG",44486,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_44486.jpg","Notropis nubilus","Notropis ","Cyprinidae","INHS",6016,4016,10899265,"7064fcc3-4b32-58d5-ae25-8808cf1df665","fa4dcff2-476d-428b-a63f-22681e240722",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Notropis nubilus","Notropis ","Cyprinidae"
"INHS_FISH_44491.jpg",130690,"INHS_130690.JPG",44491,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_44491.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,10110743,"55e0659c-3084-566c-acea-fba3b9de6bba","d89c3126-4852-4c44-92c3-425543437938",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis atherinoides","Notropis ","Cyprinidae"
"INHS_FISH_44492.jpg",130691,"INHS_130691.JPG",44492,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_44492.jpg","Notropis boops","Notropis ","Cyprinidae","INHS",6016,4016,10147242,"58fccf5d-9251-5553-b94e-cdfb391ac1cf","4ee44378-f8aa-4791-b727-8feaf786600b",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis boops","Notropis ","Cyprinidae"
"INHS_FISH_44511.jpg",130697,"INHS_130697.JPG",44511,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_44511.jpg","Notropis boops","Notropis ","Cyprinidae","INHS",6016,4016,10636992,"8ce4c3d5-e796-59ab-8c21-3a6a16e8232c","d3aea452-fa55-4fb3-b3ed-1653f33c3475",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis boops","Notropis ","Cyprinidae"
"INHS_FISH_44542.jpg",130703,"INHS_130703.JPG",44542,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_44542.jpg","Carassius auratus","Carassius ","Cyprinidae","INHS",6016,4016,8189745,"c07456d9-a13b-5e2d-8a0f-dbe4f8771334","e56ac03b-3023-41c9-8556-96aa66714636",13,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Carassius auratus","Carassius ","Cyprinidae"
"INHS_FISH_44606.jpg",130719,"INHS_130719.JPG",44606,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_44606.jpg","Notropis procne","Notropis ","Cyprinidae","INHS",6016,4016,10312659,"92e84b05-9c72-53ff-8367-81908718be77","ae1119b9-44fb-44a0-897a-74bc66578cc3",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis procne","Notropis ","Cyprinidae"
