"original_file_name","id.x","file_name","catalog_id","dataset","path","scientific_name.x","genus.x","family.x","institution","width","height","size","id.y","image_metadata_id","user_id","fish_number","has_ruler","has_label","labelname_matched_imagefilename","barcode_visible","label_detailed","has_colorbar","has_label_attached_fish","non_specimen_objects","if_overlapping","specimen_angled","specimen_viewing","straight_curved","if_missing_parts","if_parts_visible","fins_folded_oddly","brightness","if_background_uniform","if_focus","color_issues","image_quality","scientific_name.y","genus.y","family.y"
"INHS_FISH_95546.jpg",140753,"INHS_140753.JPG",95546,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_95546.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,11285500,"14a8147b-85e3-570a-aa12-1ec14ec25b42","389ea382-9017-446d-9d4a-5f488b5a1bd4",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stramineus","Notropis ","Cyprinidae"
"INHS_FISH_95558.jpg",140754,"INHS_140754.JPG",95558,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_95558.jpg","Notropis dorsalis","Notropis ","Cyprinidae","INHS",6016,4016,10660221,"18c9a1b8-f7bf-50e5-849e-38f130a91f80","64863506-dd5c-4ad6-a3bd-8048059462e0",26,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis dorsalis","Notropis ","Cyprinidae"
"INHS_FISH_95574.jpg",140759,"INHS_140759.JPG",95574,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_95574.jpg","Cyprinus carpio","Cyprinus ","Cyprinidae","INHS",6016,4016,6358599,"9a920dee-0616-562a-a731-f4bdfb5e836f","869a7cd1-d7ac-42fe-b530-88c4f9f6322f",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Cyprinus carpio","Cyprinus ","Cyprinidae"
"INHS_FISH_95599.jpg",140769,"INHS_140769.JPG",95599,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_95599.jpg","Notropis percobromus","Notropis ","Cyprinidae","INHS",6016,4016,10618187,"c6e1aa93-e0e2-5d21-a28a-68fcb189a0fa","cf2f0028-badf-4cfc-b56f-d29ffe020a19",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis percobromus","Notropis ","Cyprinidae"
"INHS_FISH_95611.jpg",140772,"INHS_140772.JPG",95611,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_95611.jpg","Phenacobius mirabilis","Phenacobius ","Cyprinidae","INHS",6016,4016,9353574,"5971bf6e-a287-5dd8-943c-edf7d914c177","1b126839-b820-43d1-8c94-0a2d78495f18",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",7,"Phenacobius mirabilis","Phenacobius ","Cyprinidae"
"INHS_FISH_95629.jpg",140776,"INHS_140776.JPG",95629,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_95629.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,11139376,"4b64af44-3bdd-5cb7-83e9-8313781afd07","f574f367-e4ea-429e-9571-579671729c6c",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stramineus","Notropis ","Cyprinidae"
"INHS_FISH_95630.jpg",140777,"INHS_140777.JPG",95630,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_95630.jpg","Phenacobius mirabilis","Phenacobius ","Cyprinidae","INHS",6016,4016,10823615,"798bf0d8-64d4-5b88-b4a8-b9462a3afd04","61f7275c-77f7-4859-b236-8d8d282cec75",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Phenacobius mirabilis","Phenacobius ","Cyprinidae"
"INHS_FISH_95660.jpg",140788,"INHS_140788.JPG",95660,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_95660.jpg","Cyprinus carpio","Cyprinus ","Cyprinidae","INHS",6016,4016,6360657,"6e6462a0-7f47-5b3c-8c8a-7ce6ec156f74","12b45d0a-3a02-4f12-b451-d7d1396def48",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Cyprinus carpio","Cyprinus ","Cyprinidae"
"INHS_FISH_95688.jpg",140793,"INHS_140793.JPG",95688,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_95688.jpg","Phenacobius mirabilis","Phenacobius ","Cyprinidae","INHS",6016,4016,9634886,"737e30e7-8f78-5034-bdbf-c07c3ea6ea10","5a6e3317-21fc-446e-a3dd-d5c89d3a8a43",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Phenacobius mirabilis","Phenacobius ","Cyprinidae"
"INHS_FISH_95705.jpg",140797,"INHS_140797.JPG",95705,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_95705.jpg","Notropis buccatus","Notropis ","Cyprinidae","INHS",6016,4016,10458530,"9358a9ac-7cbf-5769-8bf4-27ae6dbacc90","0e7196ea-a507-4c12-aed3-57b40be2f23c",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis buccatus","Notropis ","Cyprinidae"
"INHS_FISH_95708.jpg",140798,"INHS_140798.JPG",95708,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_95708.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,11206851,"a251db38-4f37-5953-8e87-a8327e74d90d","03178155-63e0-46a1-9595-3e2e7715e14a",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",6,"Notropis stramineus","Notropis ","Cyprinidae"
"INHS_FISH_95719.jpg",140801,"INHS_140801.JPG",95719,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_95719.jpg","Cyprinus carpio","Cyprinus ","Cyprinidae","INHS",6016,4016,5944731,"9983008f-0738-5fa8-afe6-a289147f3313","14ad7b1e-6b11-45f3-b6f5-42c9008e714b",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Cyprinus carpio","Cyprinus ","Cyprinidae"
