"","original_file_name","id.x","file_name","catalog_id","dataset","path","scientific_name.x","genus.x","family.x","institution","width","height","size","id.y","image_metadata_id","user_id","fish_number","has_ruler","has_label","labelname_matched_imagefilename","barcode_visible","label_detailed","has_colorbar","has_label_attached_fish","non_specimen_objects","if_overlapping","specimen_angled","specimen_viewing","straight_curved","if_missing_parts","if_parts_visible","fins_folded_oddly","brightness","if_background_uniform","if_focus","color_issues","image_quality","scientific_name.y","genus.y","family.y"
"2295","INHS_FISH_11916.jpg",124505,"INHS_124505.JPG","11916","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11916.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,11297920,"5836ab66-c101-5654-bbe4-ce82c86fcc25","eec1c1cc-a250-4fcd-b24e-aa47e66e114e",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis stramineus","Notropis ","Cyprinidae"
"2296","INHS_FISH_11925.jpg",124509,"INHS_124509.JPG","11925","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11925.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,11066239,"65850b95-209f-5ea0-8a51-67a058723b08","18669f00-8ca7-451d-a958-c846fbe688f3",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis stramineus","Notropis ","Cyprinidae"
"2297","INHS_FISH_11933.jpg",124512,"INHS_124512.JPG","11933","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11933.jpg","Notropis buccatus","Notropis ","Cyprinidae","INHS",6016,4016,10674788,"b14d8485-3ddd-5f56-be03-9d86e3f359a7","92117a38-0e20-4411-a9e1-ab64ba3fb314",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis buccatus","Notropis ","Cyprinidae"
"2298","INHS_FISH_11936.jpg",124513,"INHS_124513.JPG","11936","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11936.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,11094075,"45873174-8ae1-588f-949e-3f34e80380e4","a24185ac-a378-4612-b9cd-b87ef4dc2318",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stramineus","Notropis ","Cyprinidae"
"2299","INHS_FISH_11947.jpg",124516,"INHS_124516.JPG","11947","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11947.jpg","Notropis boops","Notropis ","Cyprinidae","INHS",6016,4016,9137380,"4f7e7d3c-26bb-5994-bd01-4ec9b5be5fec","c91d1194-774f-4e20-b16a-a326686b5ecf",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis boops","Notropis ","Cyprinidae"
"2300","INHS_FISH_11960.jpg",124519,"INHS_124519.JPG","11960","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11960.jpg","Notropis buccatus","Notropis ","Cyprinidae","INHS",6016,4016,10210347,"0815fd86-8a23-5a3c-9b02-26c9b1e741cd","ebc66ad9-d689-48ab-b700-24427d7d21d5",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis buccatus","Notropis ","Cyprinidae"
"2301","INHS_FISH_11961.jpg",124520,"INHS_124520.JPG","11961","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11961.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,9812978,"58fffd29-135d-5750-8222-c1a1f3491a80","abe91f1a-b11c-4dcb-a11b-c3d20971a3ee",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis atherinoides","Notropis ","Cyprinidae"
"2302","INHS_FISH_11965.jpg",124522,"INHS_124522.JPG","11965","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11965.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,11099187,"66602182-d964-58b6-bf27-433a0b29f3c5","5268aca0-7e0f-428f-8de8-8f6e12e55d1c",26,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stramineus","Notropis ","Cyprinidae"
"2303","INHS_FISH_11982.jpg",124525,"INHS_124525.JPG","11982","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11982.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,9208409,"5ba6e910-60e8-5e89-bf3b-6f497cce1a2b","ecccbf0d-6c4c-4ef7-beac-77c5fa6aefd1",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis atherinoides","Notropis ","Cyprinidae"
"2304","INHS_FISH_11983.jpg",124526,"INHS_124526.JPG","11983","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11983.jpg","Notropis blennius","Notropis ","Cyprinidae","INHS",6016,4016,9431499,"babcf4ba-d1d4-599a-857a-3bce185f018a","f4e3c901-1237-4377-a811-7fcca06c9a50",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis blennius","Notropis ","Cyprinidae"
"2305","INHS_FISH_11986.jpg",124527,"INHS_124527.JPG","11986","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11986.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10440915,"c1c03203-6166-503e-9beb-be492d63622b","c135da21-7a26-4123-868d-723a45edaa91",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis stramineus","Notropis ","Cyprinidae"
"2306","INHS_FISH_11996.jpg",124531,"INHS_124531.JPG","11996","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11996.jpg","Notropis buccatus","Notropis ","Cyprinidae","INHS",6016,4016,10387461,"ecb665d0-7a3f-5577-8429-7b2ffa92dcc7","ccbf1c16-d2f0-4577-9b61-c08cd908cb95",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis buccatus","Notropis ","Cyprinidae"
"2307","INHS_FISH_11997.jpg",124532,"INHS_124532.JPG","11997","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11997.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,10233783,"009df665-d666-5795-9715-77983573c4e1","f72aa00b-0dd9-4489-bbb0-6fcfd0cfeb52",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis atherinoides","Notropis ","Cyprinidae"
"2308","INHS_FISH_11998.jpg",124533,"INHS_124533.JPG","11998","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_11998.jpg","Notropis blennius","Notropis ","Cyprinidae","INHS",6016,4016,10359654,"ef0a415b-5ef1-5804-ab08-8559655cf960","da2dcb21-580f-48b9-bdab-4db40f008de9",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis blennius","Notropis ","Cyprinidae"
"2309","INHS_FISH_12001.jpg",124534,"INHS_124534.JPG","12001","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12001.jpg","Phenacobius mirabilis","Phenacobius ","Cyprinidae","INHS",6016,4016,10211369,"2e1e10be-6305-5738-b283-165d43149a4d","578cbbbd-3880-4e7c-86c6-a0fa2b3b8e4d",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",9,"Phenacobius mirabilis","Phenacobius ","Cyprinidae"
"2310","INHS_FISH_1201.jpg",121947,"INHS_121947.JPG","1201","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_1201.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,9463802,"76689510-c175-56cf-8f1f-35670070abcc","24d0f2d9-7c15-4d97-bedf-1840be5d12e8",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis atherinoides","Notropis ","Cyprinidae"
"2311","INHS_FISH_12015.jpg",124540,"INHS_124540.JPG","12015","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12015.jpg","Notropis buccatus","Notropis ","Cyprinidae","INHS",6016,4016,10318736,"a1924ca4-b455-566b-932d-843a4df1c8d5","d7f6b55b-add4-4820-8b82-d5bf9b56afd0",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis buccatus","Notropis ","Cyprinidae"
"2312","INHS_FISH_1202.jpg",121948,"INHS_121948.JPG","1202","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_1202.jpg","Notropis blennius","Notropis ","Cyprinidae","INHS",6016,4016,9931768,"37fb244f-aad1-583c-b052-cb4a601a2ca6","ceef310c-ce50-469f-97f2-7af4ea4a43b8",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis blennius","Notropis ","Cyprinidae"
"2314","INHS_FISH_12022.jpg",124542,"INHS_124542.JPG","12022","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12022.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,11249106,"a799668d-196a-5bf5-83e8-469d34d615e9","0dd3b50d-b179-440e-ac63-19a24e51782b",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis stramineus","Notropis ","Cyprinidae"
"2315","INHS_FISH_12038.jpg",124545,"INHS_124545.JPG","12038","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12038.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,10044634,"d535ea57-67cf-5439-b9ad-90efb79f696f","753f549e-b438-48b4-91c8-87b30c3e3821",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis atherinoides","Notropis ","Cyprinidae"
"2316","INHS_FISH_12040.jpg",124546,"INHS_124546.JPG","12040","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12040.jpg","Notropis percobromus","Notropis ","Cyprinidae","INHS",6016,4016,11063474,"ae7d5f5a-1da0-5d76-9f23-c9e4e937debc","15035fa4-ce48-4d87-bf69-ff641c5a3d73",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis percobromus","Notropis ","Cyprinidae"
"2317","INHS_FISH_12081.jpg",124554,"INHS_124554.JPG","12081","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12081.jpg","Notropis percobromus","Notropis ","Cyprinidae","INHS",6016,4016,10872069,"9b4aabd3-d9fc-5e3d-a2e8-73d98413cdf7","4e1b9a0d-676f-4395-a6f1-b39ad4c7c9e8",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis percobromus","Notropis ","Cyprinidae"
"2319","INHS_FISH_12091.jpg",124555,"INHS_124555.JPG","12091","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12091.jpg","Notropis buccatus","Notropis ","Cyprinidae","INHS",6016,4016,10509784,"b26e899e-6473-508b-a54a-b9eb676ce02a","a2b671b2-830d-4d82-aae9-7754820128ef",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis buccatus","Notropis ","Cyprinidae"
"2320","INHS_FISH_12094.jpg",124556,"INHS_124556.JPG","12094","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12094.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10921198,"3e6f9d2d-a73a-51e8-a2f1-217fb1f3e18e","aaa035cf-82e5-4898-88df-cf0a854012d1",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Notropis stramineus","Notropis ","Cyprinidae"
"2321","INHS_FISH_12107.jpg",124559,"INHS_124559.JPG","12107","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12107.jpg","Notropis buccatus","Notropis ","Cyprinidae","INHS",6016,4016,10015440,"fbca1608-b472-51cb-a8dd-51c3331ec507","65d334fd-1f4d-421b-9b7d-3e21dd3d2159",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis buccatus","Notropis ","Cyprinidae"
"2322","INHS_FISH_12110.jpg",124560,"INHS_124560.JPG","12110","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12110.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10355816,"54d81930-00fc-56a6-b673-d3aa5d128fee","119ecdc7-94ea-4101-8885-282b627924f2",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis stramineus","Notropis ","Cyprinidae"
"2323","INHS_FISH_12120.jpg",124562,"INHS_124562.JPG","12120","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12120.jpg","Notropis buccatus","Notropis ","Cyprinidae","INHS",6016,4016,10735045,"56b71b4f-1a15-5c21-8070-0319e3e03554","d9a05263-57bb-4d7b-8c76-b13010909c2a",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis buccatus","Notropis ","Cyprinidae"
"2324","INHS_FISH_12124.jpg",124563,"INHS_124563.JPG","12124","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12124.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10983231,"4cf54d82-22dc-5408-b8a1-be2cf24710e4","a89ecd36-d5f3-4dde-bb32-9b22b1d180c8",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stramineus","Notropis ","Cyprinidae"
"2325","INHS_FISH_12137.jpg",124564,"INHS_124564.JPG","12137","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12137.jpg","Notropis buccatus","Notropis ","Cyprinidae","INHS",6016,4016,11179814,"fa4dd081-c987-540f-8692-30db8395e63c","2295e64f-c0c0-49b4-af6a-34260d3b18d2",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis buccatus","Notropis ","Cyprinidae"
"2326","INHS_FISH_12138.jpg",124565,"INHS_124565.JPG","12138","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12138.jpg","Notropis atherinoides","Notropis ","Cyprinidae","INHS",6016,4016,9576416,"5c2799ad-bae5-5811-8d77-1a86622d7a02","af0e1742-07c3-44ba-b0be-2e49ba1ffe0d",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis atherinoides","Notropis ","Cyprinidae"
"2327","INHS_FISH_12139.jpg",124566,"INHS_124566.JPG","12139","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12139.jpg","Notropis blennius","Notropis ","Cyprinidae","INHS",6016,4016,10140062,"db000795-f747-5f12-9b4e-8c2ab7bf4114","48d59bce-e7ff-4b25-a11c-b2ff81c89967",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis blennius","Notropis ","Cyprinidae"
"2328","INHS_FISH_1216.jpg",121952,"INHS_121952.JPG","1216","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_1216.jpg","Phenacobius mirabilis","Phenacobius ","Cyprinidae","INHS",6016,4016,10777502,"d152d478-750b-54a5-bb20-db28a3566f18","d4beede3-2361-4c9c-8dd6-a5fa9dcb01ba",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Phenacobius mirabilis","Phenacobius ","Cyprinidae"
"2329","INHS_FISH_12180.jpg",124576,"INHS_124576.JPG","12180","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12180.jpg","Notropis percobromus","Notropis ","Cyprinidae","INHS",6016,4016,11310829,"432d0563-287c-569d-94f9-d0bf97669799","7f145b66-f85c-4cb6-80d1-50276504b0e7",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis percobromus","Notropis ","Cyprinidae"
"2331","INHS_FISH_12214.jpg",124579,"INHS_124579.JPG","12214","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12214.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10926429,"f316efa3-2f5c-5c91-9382-d48bef2a2622","c12c59cb-db4c-4c89-b83b-78827b9d3aac",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis stramineus","Notropis ","Cyprinidae"
"2332","INHS_FISH_12224.jpg",124580,"INHS_124580.JPG","12224","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12224.jpg","Notropis buccatus","Notropis ","Cyprinidae","INHS",6016,4016,10223797,"2b4e1792-2b72-5f07-a81e-a6bc1f298ff2","f69f5a60-055b-4662-9744-cd86415c37de",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Notropis buccatus","Notropis ","Cyprinidae"
"2333","INHS_FISH_12297.jpg",124587,"INHS_124587.JPG","12297","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12297.jpg","Notropis buccatus","Notropis ","Cyprinidae","INHS",6016,4016,10034269,"60a70d6e-12cd-5357-812e-ec8cd4b2d51a","fa94466c-0cd0-4792-8e4f-849cd1cf0949",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",9,"Notropis buccatus","Notropis ","Cyprinidae"
"2334","INHS_FISH_12301.jpg",124588,"INHS_124588.JPG","12301","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12301.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10913017,"8d3454fe-486d-5db5-9a65-0483a81e5412","a9f89d0a-a3ed-426e-bf6d-5765d68da7be",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stramineus","Notropis ","Cyprinidae"
"2335","INHS_FISH_12348.jpg",124589,"INHS_124589.JPG","12348","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12348.jpg","Notropis boops","Notropis ","Cyprinidae","INHS",6016,4016,9439980,"470ff3c7-7a4b-5125-ba93-bc673ad06f3d","81b1d759-ce1e-47fc-9b89-5a6ce25a2b62",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis boops","Notropis ","Cyprinidae"
"2337","INHS_FISH_12404.jpg",124591,"INHS_124591.JPG","12404","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12404.jpg","Notropis buccatus","Notropis ","Cyprinidae","INHS",6016,4016,10345454,"f25b2878-ef17-53bf-b356-d4a6f6e0b8b1","80642c0f-119e-4aab-b677-cdcd61ba0900",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis buccatus","Notropis ","Cyprinidae"
"2338","INHS_FISH_12407.jpg",124592,"INHS_124592.JPG","12407","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12407.jpg","Notropis dorsalis","Notropis ","Cyprinidae","INHS",6016,4016,9362330,"a0395839-10ae-5dc3-a818-9cecdfe0a578","358c7d44-cc53-480b-8422-2a31836f697f",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",7,"Notropis dorsalis","Notropis ","Cyprinidae"
"2339","INHS_FISH_12457.jpg",124598,"INHS_124598.JPG","12457","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12457.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10841342,"12c370d4-b80b-5bdc-9435-3893e4564a64","b57a168c-757d-4b07-9cef-6bcaf310f102",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis stramineus","Notropis ","Cyprinidae"
"2340","INHS_FISH_12471.jpg",124600,"INHS_124600.JPG","12471","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12471.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,11081176,"7067acd9-da79-5ecf-a464-8bd387b93d1c","743ca261-4f02-4eea-ab83-9489f3a6fa34",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis stramineus","Notropis ","Cyprinidae"
"2342","INHS_FISH_12473.jpg",124601,"INHS_124601.JPG","12473","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12473.jpg","Phenacobius mirabilis","Phenacobius ","Cyprinidae","INHS",6016,4016,10375800,"7ed60d59-3ecd-525f-86db-67a60a1e29ac","1a8e57a7-66fc-492b-bcf3-32acb9b83366",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Phenacobius mirabilis","Phenacobius ","Cyprinidae"
"2343","INHS_FISH_12483.jpg",124602,"INHS_124602.JPG","12483","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12483.jpg","Cyprinus carpio","Cyprinus ","Cyprinidae","INHS",6016,4016,6655940,"17ff901d-dc5c-5cde-9f77-67dffb1845f6","e30b3b91-190d-4694-911a-706aea61fb44",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Cyprinus carpio","Cyprinus ","Cyprinidae"
"2344","INHS_FISH_12488.jpg",124604,"INHS_124604.JPG","12488","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12488.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10556630,"1eea2265-a226-5990-8235-32aacb9710c7","228b44bf-49a1-4507-99a7-cd21279baf58",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stramineus","Notropis ","Cyprinidae"
"2345","INHS_FISH_12502.jpg",124606,"INHS_124606.JPG","12502","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12502.jpg","Notropis dorsalis","Notropis ","Cyprinidae","INHS",6016,4016,10551141,"b258558f-9acb-5560-bbce-eeae2e5a78c1","7e6ebb8f-0b81-4140-afa5-40c1ee0f5340",26,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis dorsalis","Notropis ","Cyprinidae"
"2346","INHS_FISH_12513.jpg",124607,"INHS_124607.JPG","12513","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12513.jpg","Notropis dorsalis","Notropis ","Cyprinidae","INHS",6016,4016,11478443,"788b172b-d5e1-535a-ba13-e67c7b8d0059","8ec480f2-19f4-4de3-8fca-2454ad624373",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis dorsalis","Notropis ","Cyprinidae"
"2347","INHS_FISH_12515.jpg",124608,"INHS_124608.JPG","12515","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12515.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10469900,"721ae3ad-1819-5667-9f73-219948a942a1","778cef6a-40c4-4a7d-8111-046757a3684a",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis stramineus","Notropis ","Cyprinidae"
"2348","INHS_FISH_12523.jpg",124610,"INHS_124610.JPG","12523","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12523.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10801240,"4fb68d75-d668-5ea5-87a4-a6707bd94ce7","f887cf79-bd8b-4908-b2a5-34c1355e28a2",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stramineus","Notropis ","Cyprinidae"
"2349","INHS_FISH_12533.jpg",124612,"INHS_124612.JPG","12533","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12533.jpg","Notropis dorsalis","Notropis ","Cyprinidae","INHS",6016,4016,10403056,"e82997fd-8a7d-5476-a9f8-9e2a8643dd45","95de0a10-1597-47a3-95a9-11e5d21d8604",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis dorsalis","Notropis ","Cyprinidae"
"2350","INHS_FISH_12545.jpg",124613,"INHS_124613.JPG","12545","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12545.jpg","Notropis dorsalis","Notropis ","Cyprinidae","INHS",6016,4016,10852103,"cdb874eb-4d13-5e51-890d-87f9046750aa","c9f76b88-9794-4d62-8a22-79e7074e0259",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis dorsalis","Notropis ","Cyprinidae"
"2352","INHS_FISH_12554.jpg",124614,"INHS_124614.JPG","12554","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12554.jpg","Cyprinus carpio","Cyprinus ","Cyprinidae","INHS",6016,4016,7343843,"3be6efd4-6b26-5531-8fd5-8456793ae743","96e7bcab-0bd3-4ecd-b231-ae330a01545a",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Cyprinus carpio","Cyprinus ","Cyprinidae"
"2353","INHS_FISH_12557.jpg",124615,"INHS_124615.JPG","12557","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12557.jpg","Notropis dorsalis","Notropis ","Cyprinidae","INHS",6016,4016,10466676,"dc8a073f-1828-573a-ae39-e12384eaf51b","77125dc9-0e85-4c74-8af9-91c8a33be3cb",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis dorsalis","Notropis ","Cyprinidae"
"2354","INHS_FISH_12559.jpg",124616,"INHS_124616.JPG","12559","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12559.jpg","Notropis stramineus","Notropis ","Cyprinidae","INHS",6016,4016,10967404,"2ef01579-c1ca-5cb8-a6f4-008106370867","f1369b47-5ed4-4060-b183-a442fd68a240",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis stramineus","Notropis ","Cyprinidae"
"2355","INHS_FISH_1256.jpg",121962,"INHS_121962.JPG","1256","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_1256.jpg","Cyprinus carpio","Cyprinus ","Cyprinidae","INHS",6016,4016,6699357,"eeb8c7c2-1a81-5fbb-bdda-fa506c3116f3","2461ed77-9aa8-44cc-83f0-fa729f05784a",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",10,"Cyprinus carpio","Cyprinus ","Cyprinidae"
"2356","INHS_FISH_12570.jpg",124621,"INHS_124621.JPG","12570","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_12570.jpg","Notropis buchanani","Notropis ","Cyprinidae","INHS",6016,4016,10599604,"21191d3e-24b3-50e0-b47f-e48b6016ad44","2782231d-ae34-4f2b-9ca3-4d3ddfdfd496",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis buchanani","Notropis ","Cyprinidae"
